"weight"|"lat"|"lon"|"Location"|Create Date|Closed Date|Due Date|CaseType|Case Number         
1|29.70967746|-95.34604382|4415 N ROSENEATH, HOUSTON TX 77021|2017-09-22 12:22:07.163|2017-09-26 15:00:28.147|2017-09-26 12:22:06.000|Flooding|        101002766151
1|29.70968418|-95.49420719|6550 HILLCROFT, HOUSTON TX 77081|2017-08-26 21:33:31.907|2017-08-30 13:25:12.207|2017-08-30 21:33:31.000|Flooding|        101002721360
1|29.70981769|-95.33079082|5400 OLD SPANISH TRAIL, HOUSTON TX 77023|2017-01-18 07:30:28.830|2017-01-18 16:35:05.600|2017-01-22 07:30:28.000|Flooding|        101002463373
1|29.70982135|-95.48444246|5835 HORNWOOD, HOUSTON TX 77081|2017-01-18 08:50:37.923|2017-01-18 15:00:05.420|2017-01-22 08:50:37.000|Flooding|        101002463537
1|29.7099764|-95.31143161|2520 BEATTY, HOUSTON TX 77023|2017-09-01 14:52:58.057|2017-09-06 11:15:17.710|2017-09-05 14:52:57.000|Flooding|        101002731143
1|29.71032226|-95.48741795|6010 HORNWOOD, HOUSTON TX 77081|2017-09-14 09:55:07.680|2017-09-18 15:30:28.270|2017-09-18 09:55:07.000|Flooding|        101002751242
1|29.71046067|-95.3203277|Intersection 5900 OLD SPANISH TRL&5830 WHEELER ST|2017-01-18 09:02:58.763|2017-01-18 11:35:06.203|2017-01-22 09:02:58.000|Flooding|        101002463573
1|29.71072749|-95.57434835|11103 SOMERFORD, HOUSTON TX 77072|2017-09-17 18:40:00.503|2017-09-19 09:15:32.183|2017-09-21 18:40:00.000|Flooding|        101002756377
1|29.71077419|-95.39346621|1504 TAUB, HOUSTON TX 77030|2017-08-27 05:57:45.050|2017-08-27 05:58:44.560|2017-08-31 05:56:00.000|Flooding|        101002722088
1|29.71077419|-95.39346621|1504 TAUB, HOUSTON TX 77030|2017-08-27 05:59:37.060|2017-09-02 14:40:15.903|2017-08-31 05:58:00.000|Flooding|        101002722093
1|29.71107771|-95.52232677|7711 MOONMIST, HOUSTON TX 77036|2017-01-18 07:28:10.643|2017-01-18 12:20:05.383|2017-01-22 07:28:10.000|Flooding|        101002463371
1|29.71126547|-95.48446859|5834 MOONMIST, HOUSTON TX 77081|2017-08-29 05:24:18.953|2017-09-05 08:50:07.453|2017-09-02 05:24:18.000|Flooding|        101002725798
1|29.71134486|-95.35108263|3911 SOUTHMORE, HOUSTON TX 77004|2017-09-04 16:15:29.080|2017-09-08 07:00:16.107|2017-09-08 16:15:28.000|Flooding|        101002734315
1|29.71140544|-95.35139618|3907 SOUTHMORE, HOUSTON TX 77004|2017-09-04 16:11:09.410|2017-09-06 15:45:13.813|2017-09-08 16:11:09.000|Flooding|        101002734308
1|29.71140544|-95.35139618|3907 SOUTHMORE, HOUSTON TX 77004|2017-09-27 19:47:17.870|2017-10-03 08:55:14.560|2017-10-01 19:47:17.000|Flooding|        101002773487
1|29.71144383|-95.35163908|3903 SOUTHMORE, HOUSTON TX 77004|2017-09-07 07:28:37.903|2017-09-08 07:57:53.583|2017-09-11 07:28:37.000|Flooding|        101002738576
1|29.71148881|-95.40087883|Intersection 6500 MAIN ST&1800 UNIVERSITY BLVD|2017-01-18 05:52:40.680|2017-01-18 12:20:05.327|2017-01-22 05:52:40.000|Flooding|        101002463281
1|29.71187567|-95.29209027|7105 HEMLOCK, HOUSTON TX 77087|2017-09-03 14:49:54.610|2017-09-04 16:05:11.410|2017-09-07 14:49:53.000|Flooding|        101002733275
1|29.71203228|-95.31964116|Intersection 3000 CARROLTON ST&2400 CRAIGMONT ST|2017-08-26 10:20:31.993|2017-08-26 20:45:13.133|2017-08-30 10:20:31.000|Flooding|        101002720683
1|29.71223883|-95.49204807|6305 WESTWARD, HOUSTON TX 77081|2017-08-26 23:20:58.177|2017-09-04 14:00:11.960|2017-08-30 23:20:58.000|Flooding|        101002721570
1|29.71236057|-95.36988954|Intersection 3162 N MACGREGOR WAY&5550 SAMPSON ST|2017-10-22 12:09:25.780|2017-10-23 14:11:53.143|2017-10-26 12:09:25.000|Flooding|        101002799490
1|29.71243387|-95.49069271|6301 ASHCROFT, HOUSTON TX 77081|2017-09-21 13:15:52.933|2017-09-25 09:40:18.227|2017-09-25 13:15:52.000|Flooding|        101002764467
1|29.71259092|-95.28547665|7515 GARDEN, HOUSTON TX 77012|2017-09-11 08:57:01.643|2017-09-14 11:15:15.970|2017-09-15 08:57:01.000|Flooding|        101002744229
1|29.7128126|-95.32708236|2289 DES JARDINES, HOUSTON TX 77023|2017-01-21 12:28:31.600|2017-01-24 11:20:05.057|2017-01-25 12:28:31.000|Flooding|        101002470114
1|29.71282791|-95.51707582|7517 BELLERIVE, HOUSTON TX 77036|2017-01-18 04:20:23.870|2017-01-18 14:10:05.863|2017-01-22 04:20:23.000|Flooding|        101002463244
1|29.71282791|-95.51707582|7517 BELLERIVE, HOUSTON TX 77036|2017-01-20 18:36:07.423|2017-01-21 11:20:08.017|2017-01-24 18:36:07.000|Flooding|        101002469526
1|29.71282791|-95.51707582|7517 BELLERIVE, HOUSTON TX 77036|2017-02-14 12:16:04.447|2017-02-14 14:00:08.840|2017-02-18 12:16:04.000|Flooding|        101002500063
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2017-01-02 09:06:12.387|2017-01-03 10:15:03.523|2017-01-06 09:06:12.000|Flooding|        101002444996
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2017-03-05 11:10:21.840|2017-03-06 09:00:04.010|2017-03-09 11:10:21.000|Flooding|        101002521428
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2017-03-29 10:54:30.450|2017-03-29 12:10:05.770|2017-04-02 10:54:30.000|Flooding|        101002550257
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2017-04-11 14:48:36.107|2017-04-11 16:10:04.973|2017-04-15 14:48:35.000|Flooding|        101002565667
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2017-04-18 10:48:25.960|2017-04-19 13:15:04.620|2017-04-22 10:48:25.000|Flooding|        101002572544
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2017-05-22 06:44:28.110|2017-05-22 10:20:13.760|2017-05-26 06:44:27.000|Flooding|        101002609491
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2017-05-29 00:48:32.100|2017-05-29 09:35:02.750|2017-06-02 00:48:32.000|Flooding|        101002616973
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2017-06-02 14:06:38.450|2017-06-05 08:40:03.810|2017-06-06 14:06:38.000|Flooding|        101002622786
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2017-06-04 17:30:44.520|2017-06-04 17:30:56.500|2017-06-08 17:30:44.000|Flooding|        101002624167
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2017-06-27 15:17:33.980|2017-06-28 07:05:05.417|2017-07-01 15:17:33.000|Flooding|        101002650635
1|29.71283259|-95.51782754|7545 BELLERIVE, HOUSTON TX 77036|2017-07-15 16:10:31.500|2017-07-17 06:50:03.637|2017-07-19 16:10:31.000|Flooding|        101002671762
1|29.71287393|-95.61096762|6114 S GREENPARK, HOUSTON TX 77072|2017-08-26 21:18:54.040|2017-08-30 13:00:13.213|2017-08-30 21:18:53.000|Flooding|        101002721338
1|29.71301848|-95.51805869|Intersection 7600 BELLERIVE DR&6100 MARINETTE DR|2017-08-08 11:54:12.380|2017-08-08 15:35:20.790|2017-08-12 11:53:00.000|Flooding|        101002699183
1|29.7130487|-95.3269812|2281 DES JARDINES, HOUSTON TX 77023|2017-02-20 15:20:22.623|2017-02-22 08:15:05.267|2017-02-24 15:20:22.000|Flooding|        101002506223
1|29.71324369|-95.32690371|2275 DES JARDINES, HOUSTON TX 77023|2017-02-14 11:14:06.463|2017-02-15 11:30:11.043|2017-02-18 11:14:06.000|Flooding|        101002499922
1|29.71364759|-95.52190704|7714 BELLERIVE, HOUSTON TX 77036|2017-08-26 21:37:54.113|2017-08-30 13:00:13.863|2017-08-30 21:37:53.000|Flooding|        101002721370
1|29.71379419|-95.51748056|7500 BELLERIVE, HOUSTON TX 77036|2017-04-18 09:28:11.403|2017-04-18 10:40:04.500|2017-04-22 09:28:11.000|Flooding|        101002572367
1|29.71431722|-95.52992981|8371 SANDS POINT, HOUSTON TX 77036|2017-01-18 10:51:08.350|2017-01-18 13:50:05.590|2017-01-22 10:51:08.000|Flooding|        101002463896
1|29.71459766|-95.5279999|Intersection 5970 ALLDAY DR&8100 SANDS POINT DR|2017-05-22 08:04:18.423|2017-05-23 09:20:14.410|2017-05-26 08:04:17.000|Flooding|        101002609585
1|29.7149328|-95.57016419|6119 BRIAR GLADE, HOUSTON TX 77072|2017-09-23 15:07:20.563|2017-09-25 10:50:08.647|2017-09-27 15:07:20.000|Flooding|        101002767541
1|29.71548601|-95.37109442|3003 CALUMET, HOUSTON TX 77004|2017-08-30 16:41:33.067|2017-09-02 09:10:18.107|2017-09-03 16:41:32.000|Flooding|        101002728033
1|29.71569446|-95.37546552|Intersection 5500 LIVE OAK ST&2600 RIVERSIDE DR|2017-01-19 17:49:56.747|2017-01-25 08:40:05.707|2017-01-23 17:49:56.000|Flooding|        101002467122
1|29.71579738|-95.34001922|Intersection 4800 CALHOUN RD&4500 MARTIN LUTHER KING BLVD&45|2017-01-29 23:10:49.260|2017-01-30 07:25:03.793|2017-02-02 23:10:49.000|Flooding|        101002481220
1|29.71583695|-95.37004508|5415 PALMER, HOUSTON TX 77004|2017-08-27 12:51:15.600|2017-09-01 16:10:16.570|2017-08-31 12:51:15.000|Flooding|        101002722964
1|29.71585076|-95.41841888|Intersection 2550 AMHERST ST&6206 KIRBY DR|2017-05-29 07:50:52.563|2017-05-30 06:00:04.023|2017-06-02 07:50:52.000|Flooding|        101002617019
1|29.71634013|-95.36492348|3309 PALM, HOUSTON TX 77004|2017-09-04 14:25:45.673|2017-09-06 12:10:12.653|2017-09-08 14:25:45.000|Flooding|        101002734177
1|29.7167652|-95.29862631|2001 RAINBOW, HOUSTON TX 77023|2017-03-06 08:45:39.740|2017-03-06 11:00:03.550|2017-03-10 08:45:39.000|Flooding|        101002521956
1|29.71749952|-95.38254536|2021 HERMANN, HOUSTON TX 77004|2017-03-29 13:32:26.233|2017-03-30 11:35:06.817|2017-04-02 13:32:26.000|Flooding|        101002550648
1|29.71751594|-95.60472117|Intersection 3800 DAIRY ASHFORD RD&12600 MEDFIELD DR|2017-03-30 09:41:15.580|2017-04-04 07:50:11.967|2017-04-03 09:41:15.000|Flooding|        101002551689
1|29.71758852|-95.614029|Intersection 13000 ASHFORD POINT DR&13000 BRANT ROCK DR|2017-08-28 12:57:29.300|2017-09-11 12:10:13.117|2017-09-01 12:57:29.000|Flooding|        101002724664
1|29.71822651|-95.61801229|13111 BRADBRIDGE, HOUSTON TX 77082|2017-09-10 19:31:57.210|2017-09-12 10:15:12.290|2017-09-14 19:31:57.000|Flooding|        101002743915
1|29.71925229|-95.37075846|2824 WICHITA, HOUSTON TX 77004|2017-08-26 23:44:26.460|2017-09-02 14:45:05.197|2017-08-30 23:44:26.000|Flooding|        101002721612
1|29.71950314|-95.29213092|7562 AZALEA, HOUSTON TX 77023|2017-09-16 08:55:23.720|2017-09-27 08:55:36.503|2017-09-20 08:55:23.000|Flooding|        101002755025
1|29.71976431|-95.37353973|2514 SOUTHMORE, HOUSTON TX 77004|2017-08-26 22:40:37.467|2017-09-02 09:20:17.897|2017-08-30 22:40:37.000|Flooding|        101002721492
1|29.72002609|-95.61272433|Intersection 12900 ASHFORD POINT DR&3600 OVERTURE DR|2017-08-28 12:59:53.643|2017-09-11 11:25:09.213|2017-09-01 12:59:53.000|Flooding|        101002724668
1|29.72054462|-95.51140067|5650 BINTLIFF, HOUSTON TX 77036|2017-01-18 12:57:30.387|2017-01-18 14:35:05.707|2017-01-22 12:57:30.000|Flooding|        101002464307
1|29.72168213|-95.40139682|1714 RICE, HOUSTON TX 77005|2017-09-04 10:15:47.467|2017-09-06 12:10:17.483|2017-09-08 10:15:47.000|Flooding|        101002733803
1|29.72203262|-95.51394655|Intersection 3960 DUNVALE RD&8600 WESTPARK DR|2017-01-02 16:41:11.680|2017-01-03 10:10:03.360|2017-01-06 16:41:11.000|Flooding|        101002445435
1|29.72203262|-95.51394655|Intersection 3960 DUNVALE RD&8600 WESTPARK DR|2017-10-22 09:50:33.407|2017-10-24 06:25:04.177|2017-10-26 09:50:33.000|Flooding|        101002799415
1|29.72230539|-95.40769321|2020 QUENBY, HOUSTON TX 77005|2017-08-27 07:50:26.343|2017-09-04 14:30:06.650|2017-08-31 07:50:26.000|Flooding|        101002722257
1|29.72235631|-95.32662707|4955 GULF, HOUSTON TX 77023|2017-08-27 16:26:24.397|2017-09-04 14:35:11.503|2017-08-31 16:26:23.000|Flooding|        101002723371
1|29.72357635|-95.37291763|2409 ARBOR, HOUSTON TX 77004|2017-08-14 08:12:48.180|2017-09-18 09:30:12.940|2017-08-18 08:12:48.000|Flooding|        101002705357
1|29.723884|-95.3727154|2406 WENTWORTH, HOUSTON TX 77004|2017-06-05 01:30:50.060|2017-06-05 12:05:04.217|2017-06-09 01:30:49.000|Flooding|        101002624336
1|29.72413206|-95.30155387|7010 SANTIAGO, HOUSTON TX 77023|2017-08-30 12:01:31.413|2017-09-04 16:05:11.483|2017-09-03 12:01:31.000|Flooding|        101002727505
1|29.72460489|-95.59737148|12242 WESTPARK, HOUSTON TX 77082|2017-03-21 23:45:55.370|2017-03-22 15:10:10.323|2017-03-25 23:45:55.000|Flooding|        101002541292
1|29.7249285|-95.28381517|704 S 80TH, HOUSTON TX 77012|2017-09-12 11:48:38.303|2017-09-14 09:50:13.050|2017-09-16 11:48:37.000|Flooding|        101002746967
1|29.72521467|-95.47491853|5535 SOUTHWEST, HOUSTON TX 77056|2017-08-26 22:48:35.237|2017-09-08 12:20:13.420|2017-08-30 22:48:35.000|Flooding|        101002721512
1|29.72538516|-95.28349803|606 S 80TH, HOUSTON TX 77012|2017-09-13 04:40:16.507|2017-09-14 11:20:16.403|2017-09-17 04:40:16.000|Flooding|        101002748579
1|29.72554102|-95.32684116|1566 GODWIN, HOUSTON TX 77023|2017-09-05 13:34:22.967|2017-09-05 13:36:44.280|2017-09-09 13:34:22.000|Flooding|        101002735417
1|29.72554102|-95.32684116|1566 GODWIN, HOUSTON TX 77023|2017-09-05 13:37:18.440|2017-09-05 13:40:06.590|2017-09-09 13:37:18.000|Flooding|        101002735430
1|29.72557699|-95.28343212|602 S 80TH, HOUSTON TX 77012|2017-09-13 04:45:19.927|2017-09-14 11:20:16.483|2017-09-17 04:45:19.000|Flooding|        101002748582
1|29.72578784|-95.31907948|5527 MCCORMICK, HOUSTON TX 77023|2017-06-28 20:21:38.487|2017-06-30 08:05:06.340|2017-07-02 20:21:38.000|Flooding|        101002652430
1|29.72587417|-95.39063195|949 BISSONNET, HOUSTON TX 77005|2016-11-23 09:38:15.153|2016-11-23 16:20:06.400|2016-11-27 09:38:14.000|Flooding|        101002410111
1|29.72605358|-95.28326756|514 S 80TH, HOUSTON TX 77012|2017-09-13 04:51:53.537|2017-09-14 11:20:16.430|2017-09-17 04:51:53.000|Flooding|        101002748586
1|29.72622849|-95.33817943|Intersection 4200 ELGIN ST&2300 S LOCKWOOD DR|2017-05-03 21:09:07.063|2017-05-03 21:25:04.570|2017-05-07 21:09:06.000|Flooding|        101002590932
1|29.72632974|-95.28316555|506 S 80TH, HOUSTON TX 77012|2017-09-13 04:56:41.763|2017-09-15 06:20:12.927|2017-09-17 04:56:41.000|Flooding|        101002748590
1|29.72643148|-95.51013271|8019 PAGEWOOD, HOUSTON TX 77063|2017-08-26 21:44:36.893|2017-09-02 09:20:17.830|2017-08-30 21:44:36.000|Flooding|        101002721385
1|29.72643434|-95.31687414|Intersection 1100 JOCELYN ST&5620 LAWNDALE ST|2016-12-06 01:53:43.820|2016-12-06 11:40:04.990|2016-12-10 01:53:43.000|Flooding|        101002420960
1|29.7264377|-95.33907692|4343 ELGIN, HOUSTON TX 77004|2017-08-07 12:45:27.227|2017-08-08 10:55:05.827|2017-08-11 12:45:27.000|Flooding|        101002697654
1|29.72657998|-95.39058184|1001 BISSONNET, HOUSTON TX 77006|2016-11-23 09:31:21.230|2016-11-23 16:20:06.313|2016-11-27 09:31:21.000|Flooding|        101002410100
1|29.72659397|-95.45946167|Intersection 0 W LOOP S&0 SOUTHWEST FWY|2017-01-19 08:34:45.860|2017-01-19 09:00:05.997|2017-01-23 08:34:45.000|Flooding|        101002465701
1|29.72677176|-95.47291437|5438 WINDSWEPT, HOUSTON TX 77056|2017-09-20 15:21:46.320|2017-09-21 13:35:16.287|2017-09-24 15:21:46.000|Flooding|        101002762823
1|29.72680366|-95.47270536|5434 WINDSWEPT, HOUSTON TX 77056|2017-01-18 04:14:10.917|2017-01-18 12:45:06.207|2017-01-22 04:14:10.000|Flooding|        101002463242
1|29.72680366|-95.47270536|5434 WINDSWEPT, HOUSTON TX 77056|2017-08-28 20:10:38.667|2017-09-11 06:55:13.320|2017-09-01 20:10:38.000|Flooding|        101002725525
1|29.72691428|-95.47463315|5521 PAGEWOOD, HOUSTON TX 77056|2017-08-27 00:15:21.007|2017-08-30 18:45:14.740|2017-08-31 00:15:20.000|Flooding|        101002721669
1|29.72698162|-95.47143695|5410 WINDSWEPT, HOUSTON TX 77056|2017-08-08 03:28:05.487|2017-08-09 08:05:28.323|2017-08-12 03:28:05.000|Flooding|        101002698440
1|29.72702923|-95.47098944|5402 WINDSWEPT, HOUSTON TX 77056|2017-06-27 15:13:37.453|2017-06-28 15:00:05.093|2017-07-01 15:13:37.000|Flooding|        101002650622
1|29.72707466|-95.47314045|5441 PAGEWOOD, HOUSTON TX 77056|2017-06-04 20:18:31.627|2017-06-05 15:10:04.320|2017-06-08 20:18:31.000|Flooding|        101002624287
1|29.72709494|-95.4701557|5338 WINDSWEPT, HOUSTON TX 77056|2017-08-27 08:06:29.310|2017-09-11 06:55:13.463|2017-08-31 08:06:29.000|Flooding|        101002722295
1|29.72710389|-95.46996347|5334 WINDSWEPT, HOUSTON TX 77056|2017-01-18 07:26:08.213|2017-01-18 13:50:05.603|2017-01-22 07:26:08.000|Flooding|        101002463367
1|29.72723216|-95.47208617|5421 PAGEWOOD, HOUSTON TX 77056|2017-01-20 09:43:16.123|2017-01-20 13:40:07.040|2017-01-24 09:43:15.000|Flooding|        101002468058
1|29.72731082|-95.47144867|5409 PAGEWOOD, HOUSTON TX 77056|2017-01-18 07:02:04.537|2017-01-18 11:00:05.637|2017-01-22 07:02:04.000|Flooding|        101002463332
1|29.72731082|-95.47144867|5409 PAGEWOOD, HOUSTON TX 77056|2017-08-28 03:21:29.993|2017-09-02 09:20:17.863|2017-09-01 03:21:29.000|Flooding|        101002723913
1|29.72733352|-95.4712401|5405 PAGEWOOD, HOUSTON TX 77056|2017-01-18 05:40:21.993|2017-01-18 13:25:06.090|2017-01-22 05:40:21.000|Flooding|        101002463269
1|29.72740194|-95.47036142|5337 PAGEWOOD, HOUSTON TX 77056|2017-01-18 07:52:13.180|2017-01-18 15:50:05.640|2017-01-22 07:52:12.000|Flooding|        101002463418
1|29.72741899|-95.47445806|5518 PAGEWOOD, HOUSTON TX 77056|2017-01-18 07:22:04.800|2017-01-19 10:50:06.903|2017-01-22 07:22:04.000|Flooding|        101002463355
1|29.72744482|-95.46883815|5309 PAGEWOOD, HOUSTON TX 77056|2017-01-18 07:38:09.597|2017-01-18 10:45:05.847|2017-01-22 07:38:09.000|Flooding|        101002463382
1|29.72744497|-95.45481698|4655 WILD INDIGO, HOUSTON TX 77027|2017-08-27 16:04:56.943|2017-09-05 08:40:13.243|2017-08-31 16:04:56.000|Flooding|        101002723338
1|29.72748228|-95.63255403|13814 SHERI HOLLOW, HOUSTON TX 77082|2017-09-02 10:51:05.440|2017-09-06 11:15:18.570|2017-09-06 10:51:05.000|Flooding|        101002732117
1|29.72757092|-95.47321029|5442 PAGEWOOD, HOUSTON TX 77056|2017-01-20 15:00:26.190|2017-01-21 11:15:07.997|2017-01-24 15:00:26.000|Flooding|        101002469049
1|29.72757092|-95.47321029|5442 PAGEWOOD, HOUSTON TX 77056|2017-01-23 07:34:10.160|2017-01-23 09:05:03.873|2017-01-27 07:34:10.000|Flooding|        101002471436
1|29.72757092|-95.47321029|5442 PAGEWOOD, HOUSTON TX 77056|2017-06-04 17:28:34.667|2017-06-05 14:55:04.620|2017-06-08 17:28:34.000|Flooding|        101002624165
1|29.72757092|-95.47321029|5442 PAGEWOOD, HOUSTON TX 77056|2017-08-26 22:34:33.227|2017-08-31 07:10:15.650|2017-08-30 22:34:33.000|Flooding|        101002721477
1|29.72769514|-95.41524983|2407 NORTH, HOUSTON TX 77098|2017-01-18 05:45:30.847|2017-01-18 14:40:05.940|2017-01-22 05:45:30.000|Flooding|        101002463273
1|29.72784416|-95.34989173|Intersection 3600 ELGIN ST&3300 SCOTT ST|2017-06-04 17:06:14.140|2017-06-05 12:05:04.217|2017-06-08 17:06:13.000|Flooding|        101002624133
1|29.72784416|-95.34989173|Intersection 3600 ELGIN ST&3300 SCOTT ST|2017-09-18 22:17:42.730|2017-09-22 16:00:26.720|2017-09-22 22:17:41.000|Flooding|        101002758873
1|29.72788128|-95.46975086|5326 PAGEWOOD, HOUSTON TX 77056|2017-01-18 07:20:16.650|2017-01-18 13:10:06.073|2017-01-22 07:20:16.000|Flooding|        101002463354
1|29.72793182|-95.47304436|5437 JUDALON, HOUSTON TX 77056|2017-01-18 04:48:07.330|2017-01-18 13:10:06.243|2017-01-22 04:48:07.000|Flooding|        101002463247
1|29.72793182|-95.47304436|5437 JUDALON, HOUSTON TX 77056|2017-06-04 16:40:49.093|2017-06-05 14:45:04.137|2017-06-08 16:40:48.000|Flooding|        101002624095
1|29.72796033|-95.47283823|5433 JUDALON, HOUSTON TX 77056|2017-01-18 14:28:06.063|2017-01-19 10:40:06.173|2017-01-22 14:28:05.000|Flooding|        101002464612
1|29.72801597|-95.47241873|5425 JUDALON, HOUSTON TX 77056|2017-08-26 21:44:30.380|2017-08-30 18:40:15.723|2017-08-30 21:44:30.000|Flooding|        101002721383
1|29.72812148|-95.47135754|5405 JUDALON, HOUSTON TX 77056|2017-01-18 07:52:10.543|2017-01-18 14:50:05.860|2017-01-22 07:52:10.000|Flooding|        101002463415
1|29.72812148|-95.47135754|5405 JUDALON, HOUSTON TX 77056|2017-08-27 09:20:46.317|2017-08-31 07:10:15.730|2017-08-31 09:20:46.000|Flooding|        101002722456
1|29.72832529|-95.60813032|3226 ASHTON PARK, HOUSTON TX 77082|2016-11-23 14:55:25.993|2016-11-29 06:15:03.660|2016-11-27 14:55:25.000|Flooding|        101002410512
1|29.72833279|-95.53221883|9502 MEADOWVALE, HOUSTON TX 77063|2017-01-24 16:31:52.867|2017-01-25 13:35:06.733|2017-01-28 16:31:52.000|Flooding|        101002474706
1|29.72839068|-95.54714998|9919 RICHMOND, HOUSTON TX 77042|2017-10-02 10:00:28.727|2017-10-11 14:51:32.660|2017-10-06 10:00:28.000|Flooding|        101002777801
1|29.72843944|-95.31222369|1003 VILLA DE MATEL, HOUSTON TX 77023|2017-01-13 08:38:08.213|2017-01-13 16:30:10.343|2017-01-17 08:38:08.000|Flooding|        101002458989
1|29.72862394|-95.46926502|5316 JUDALON, HOUSTON TX 77056|2017-01-18 06:16:36.690|2017-01-18 13:40:06.460|2017-01-22 06:16:36.000|Flooding|        101002463293
1|29.72881817|-95.37518124|1915 ROSEWOOD, HOUSTON TX 77004|2017-08-31 08:43:45.613|2017-09-02 17:55:13.827|2017-09-04 08:43:45.000|Flooding|        101002728602
1|29.72890983|-95.46842871|5301 SCHUMACHER, HOUSTON TX 77056|2017-01-20 13:58:06.773|2017-01-20 15:20:06.937|2017-01-24 13:58:06.000|Flooding|        101002468830
1|29.7291423|-95.47394038|5502 SCHUMACHER, HOUSTON TX 77056|2017-06-04 16:26:33.187|2017-06-05 14:55:04.620|2017-06-08 16:26:32.000|Flooding|        101002624078
1|29.72921755|-95.63576511|Intersection 14000 RICHMOND AVE&2900 WESTHOLLOW DR|2017-06-25 10:45:42.820|2017-06-26 13:40:04.500|2017-06-29 10:45:42.000|Flooding|        101002647717
1|29.72922204|-95.47309303|5434 SCHUMACHER, HOUSTON TX 77056|2017-01-18 09:20:26.780|2017-01-18 16:00:05.623|2017-01-22 09:20:26.000|Flooding|        101002463622
1|29.72928547|-95.34785322|3618 ANITA, HOUSTON TX 77004|2017-08-26 23:32:33.570|2017-08-30 13:00:14.710|2017-08-30 23:32:32.000|Flooding|        101002721593
1|29.72933264|-95.47549323|5529 LINCREST, HOUSTON TX 77056|2017-01-18 07:19:06.647|2017-01-18 13:40:06.260|2017-01-22 07:19:06.000|Flooding|        101002463352
1|29.72933332|-95.46947423|5322 SCHUMACHER, HOUSTON TX 77056|2017-08-27 07:46:26.097|2017-08-31 07:10:15.837|2017-08-31 07:46:25.000|Flooding|        101002722252
1|29.72950005|-95.47358602|5441 LINCREST, HOUSTON TX 77056|2017-01-19 11:52:55.760|2017-01-19 13:45:07.147|2017-01-23 11:52:55.000|Flooding|        101002466203
1|29.72962727|-95.51474186|8600 RICHMOND, HOUSTON TX 77063|2017-08-23 17:01:17.413|2017-08-24 09:00:10.893|2017-08-27 17:01:17.000|Flooding|        101002717653
1|29.729732|-95.30042902|421 BALDINGER, HOUSTON TX 77011|2017-09-07 08:42:05.343|2017-09-11 10:40:08.783|2017-09-11 08:42:05.000|Flooding|        101002738734
1|29.72985808|-95.47469925|5514 LINCREST, HOUSTON TX 77056|2017-01-18 14:04:05.450|2017-01-18 18:00:05.697|2017-01-22 14:04:05.000|Flooding|        101002464534
1|29.72988425|-95.41297697|4012 GREENBRIAR, HOUSTON TX 77098|2017-08-26 22:16:30.230|2017-08-30 18:40:15.650|2017-08-30 22:16:30.000|Flooding|        101002721443
1|29.7299461|-95.44615939|Intersection 3750 DREXEL DR&4200 SOUTHWEST FWY|2017-01-18 06:04:22.510|2017-01-18 14:30:05.910|2017-01-22 06:04:22.000|Flooding|        101002463286
1|29.72997005|-95.47344081|5438 LINCREST, HOUSTON TX 77056|2017-01-18 08:05:13.387|2017-01-18 17:00:06.823|2017-01-22 08:05:13.000|Flooding|        101002463444
1|29.7299729|-95.47324341|5434 LINCREST, HOUSTON TX 77056|2017-01-18 07:38:11.257|2017-01-18 10:30:05.493|2017-01-22 07:38:11.000|Flooding|        101002463383
1|29.72997548|-95.47304011|5430 LINCREST, HOUSTON TX 77056|2017-08-26 22:26:31.110|2017-08-30 18:40:10.630|2017-08-30 22:26:31.000|Flooding|        101002721457
1|29.72997548|-95.47304011|5430 LINCREST, HOUSTON TX 77056|2017-08-26 22:26:33.353|2017-08-26 22:27:19.150|2017-08-30 22:26:33.000|Flooding|        101002721459
1|29.72997821|-95.47283118|5426 LINCREST, HOUSTON TX 77056|2017-01-18 07:38:11.983|2017-01-18 10:30:05.750|2017-01-22 07:38:11.000|Flooding|        101002463384
1|29.72997821|-95.47283118|5426 LINCREST, HOUSTON TX 77056|2017-01-18 07:38:12.840|2017-01-18 07:38:32.060|2017-01-22 07:38:12.000|Flooding|        101002463385
1|29.73002356|-95.32193397|5310 LINDSAY, HOUSTON TX 77023|2017-09-18 14:59:11.430|2017-09-22 16:00:26.637|2017-09-22 14:59:11.000|Flooding|        101002757998
1|29.73048546|-95.32345392|5218 LINDSAY, HOUSTON TX 77023|2017-09-10 09:27:57.390|2017-09-12 08:15:12.950|2017-09-14 09:27:57.000|Flooding|        101002743517
